sim_id,alg,task_type,task_level,task_seed,col_chance,task_val
2025-09-09_01:27:37_R_ur5e_N4_ASC_Treach_s0_l4,"SC(1600, 5)",reach_easy,4,0,0.0,20.0
2025-09-09_01:57:29_R_ur5e_N4_ASC_Treach_s0_l6,"SC(1600, 5)",reach_hard,1,0,0.412,2.0
2025-09-09_01:15:02_R_ur5e_N4_ASC_Treach_s1_l3,"SC(1600, 5)",reach_easy,3,1,0.0,14.0
2025-09-09_01:42:10_R_ur5e_N4_ASC_Treach_s0_l5,"SC(1600, 5)",reach_easy,5,0,0.124,15.0
2025-09-09_02:17:40_R_ur5e_N4_ASC_Treach_s3_l7,"SC(1600, 5)",reach_hard,2,3,0.104,5.0
2025-09-09_00:54:01_R_ur5e_N4_ASC_Treach_s5_l1,"SC(1600, 5)",reach_easy,1,5,0.0,18.0
2025-09-09_02:22:04_R_ur5e_N4_ASC_Treach_s5_l7,"SC(1600, 5)",reach_hard,2,5,0.216,5.0
2025-09-09_02:08:07_R_ur5e_N4_ASC_Treach_s5_l6,"SC(1600, 5)",reach_hard,1,5,0.164,14.0
2025-09-09_02:35:41_R_ur5e_N4_ASC_Treach_s5_l8,"SC(1600, 5)",reach_hard,3,5,0.232,8.0
2025-09-09_03:00:16_R_ur5e_N4_ASC_Treach_s3_l10,"SC(1600, 5)",reach_hard,5,3,0.138,4.0
2025-09-09_01:49:42_R_ur5e_N4_ASC_Treach_s3_l5,"SC(1600, 5)",reach_easy,5,3,0.146,18.0
2025-09-09_02:19:54_R_ur5e_N4_ASC_Treach_s4_l7,"SC(1600, 5)",reach_hard,2,4,0.136,4.0
2025-09-09_02:06:09_R_ur5e_N4_ASC_Treach_s4_l6,"SC(1600, 5)",reach_hard,1,4,0.132,8.0
2025-09-09_01:54:35_R_ur5e_N4_ASC_Treach_s5_l5,"SC(1600, 5)",reach_easy,5,5,0.33,2.0
2025-09-09_03:05:02_R_ur5e_N4_ASC_Treach_s5_l10,"SC(1600, 5)",reach_hard,5,5,0.188,1.0
2025-09-09_01:52:15_R_ur5e_N4_ASC_Treach_s4_l5,"SC(1600, 5)",reach_easy,5,4,0.118,17.0
2025-09-09_01:00:12_R_ur5e_N4_ASC_Treach_s1_l2,"SC(1600, 5)",reach_easy,2,1,0.0,14.0
2025-09-09_01:32:49_R_ur5e_N4_ASC_Treach_s2_l4,"SC(1600, 5)",reach_easy,4,2,0.0,26.0
2025-09-09_01:25:16_R_ur5e_N4_ASC_Treach_s5_l3,"SC(1600, 5)",reach_easy,3,5,0.0,22.0
2025-09-09_01:59:43_R_ur5e_N4_ASC_Treach_s1_l6,"SC(1600, 5)",reach_hard,1,1,0.172,12.0
2025-09-09_00:44:08_R_ur5e_N4_ASC_Treach_s1_l1,"SC(1600, 5)",reach_easy,1,1,0.0,28.0
2025-09-09_00:41:58_R_ur5e_N4_ASC_Treach_s0_l1,"SC(1600, 5)",reach_easy,1,0,0.0,27.0
2025-09-09_01:20:25_R_ur5e_N4_ASC_Treach_s3_l3,"SC(1600, 5)",reach_easy,3,3,0.0,25.0
2025-09-09_02:28:55_R_ur5e_N4_ASC_Treach_s2_l8,"SC(1600, 5)",reach_hard,3,2,0.102,7.0
2025-09-09_02:55:24_R_ur5e_N4_ASC_Treach_s1_l10,"SC(1600, 5)",reach_hard,5,1,0.138,8.0
2025-09-09_02:31:12_R_ur5e_N4_ASC_Treach_s3_l8,"SC(1600, 5)",reach_hard,3,3,0.152,5.0
2025-09-09_01:44:56_R_ur5e_N4_ASC_Treach_s1_l5,"SC(1600, 5)",reach_easy,5,1,0.314,1.0
2025-09-09_01:12:47_R_ur5e_N4_ASC_Treach_s0_l3,"SC(1600, 5)",reach_easy,3,0,0.0,23.0
2025-09-09_02:37:55_R_ur5e_N4_ASC_Treach_s0_l9,"SC(1600, 5)",reach_hard,4,0,0.244,2.0
2025-09-09_02:40:24_R_ur5e_N4_ASC_Treach_s1_l9,"SC(1600, 5)",reach_hard,4,1,0.212,7.0
2025-09-09_01:08:08_R_ur5e_N4_ASC_Treach_s4_l2,"SC(1600, 5)",reach_easy,2,4,0.0,22.0
2025-09-09_00:56:11_R_ur5e_N4_ASC_Treach_s0_l2,"SC(1600, 5)",reach_easy,2,0,0.0,19.0
2025-09-09_02:47:30_R_ur5e_N4_ASC_Treach_s4_l9,"SC(1600, 5)",reach_hard,4,4,0.116,2.0
2025-09-09_02:57:51_R_ur5e_N4_ASC_Treach_s2_l10,"SC(1600, 5)",reach_hard,5,2,0.084,13.0
2025-09-09_02:15:20_R_ur5e_N4_ASC_Treach_s2_l7,"SC(1600, 5)",reach_hard,2,2,0.084,15.0
2025-09-09_00:51:33_R_ur5e_N4_ASC_Treach_s4_l1,"SC(1600, 5)",reach_easy,1,4,0.0,23.0
2025-09-09_02:50:19_R_ur5e_N4_ASC_Treach_s5_l9,"SC(1600, 5)",reach_hard,4,5,0.336,5.0
2025-09-09_01:34:29_R_ur5e_N4_ASC_Treach_s0_l8,"SC(400, 5)",reach_hard,3,0,0.256,6.0
2025-09-09_01:32:27_R_ur5e_N4_ASC_Treach_s5_l7,"SC(400, 5)",reach_hard,2,5,0.14,0.0
2025-09-09_00:49:16_R_ur5e_N4_ASC_Treach_s4_l4,"SC(400, 5)",reach_easy,4,4,0.014,14.0
2025-09-09_01:15:19_R_ur5e_N4_ASC_Treach_s3_l6,"SC(400, 5)",reach_hard,1,3,0.128,9.0
2025-09-09_01:47:45_R_ur5e_N4_ASC_Treach_s0_l9,"SC(400, 5)",reach_hard,4,0,0.22,5.0
2025-09-09_00:32:18_R_ur5e_N4_ASC_Treach_s3_l3,"SC(400, 5)",reach_easy,3,3,0.0,11.0
2025-09-09_00:34:26_R_ur5e_N4_ASC_Treach_s4_l3,"SC(400, 5)",reach_easy,3,4,0.0,15.0
2025-09-09_02:05:25_R_ur5e_N4_ASC_Treach_s2_l10,"SC(400, 5)",reach_hard,5,2,0.306,2.0
2025-09-09_01:45:33_R_ur5e_N4_ASC_Treach_s5_l8,"SC(400, 5)",reach_hard,3,5,0.104,0.0
2025-09-09_01:58:49_R_ur5e_N4_ASC_Treach_s5_l9,"SC(400, 5)",reach_hard,4,5,0.12,0.0
2025-09-09_00:03:25_R_ur5e_N4_ASC_Treach_s2_l1,"SC(400, 5)",reach_easy,1,2,0.0,10.0
2025-09-09_00:18:32_R_ur5e_N4_ASC_Treach_s3_l2,"SC(400, 5)",reach_easy,2,3,0.0,12.0
2025-09-09_01:38:28_R_ur5e_N4_ASC_Treach_s2_l8,"SC(400, 5)",reach_hard,3,2,0.274,0.0
2025-09-09_01:40:56_R_ur5e_N4_ASC_Treach_s3_l8,"SC(400, 5)",reach_hard,3,3,0.088,9.0
2025-09-09_01:28:18_R_ur5e_N4_ASC_Treach_s3_l7,"SC(400, 5)",reach_hard,2,3,0.244,4.0
2025-09-09_01:17:36_R_ur5e_N4_ASC_Treach_s4_l6,"SC(400, 5)",reach_hard,1,4,0.24,3.0
2025-09-09_00:28:05_R_ur5e_N4_ASC_Treach_s1_l3,"SC(400, 5)",reach_easy,3,1,0.0,11.0
2025-09-09_01:21:34_R_ur5e_N4_ASC_Treach_s0_l7,"SC(400, 5)",reach_hard,2,0,0.096,3.0
2025-09-09_00:01:21_R_ur5e_N4_ASC_Treach_s1_l1,"SC(400, 5)",reach_easy,1,1,0.0,11.0
2025-09-09_01:56:19_R_ur5e_N4_ASC_Treach_s4_l9,"SC(400, 5)",reach_hard,4,4,0.046,1.0
2025-09-09_02:08:15_R_ur5e_N4_ASC_Treach_s3_l10,"SC(400, 5)",reach_hard,5,3,0.09,3.0
2025-09-09_00:51:30_R_ur5e_N4_ASC_Treach_s5_l4,"SC(400, 5)",reach_easy,4,5,0.0,8.0
2025-09-09_00:11:41_R_ur5e_N4_ASC_Treach_s0_l2,"SC(400, 5)",reach_easy,2,0,0.0,12.0
2025-09-09_02:12:45_R_ur5e_N4_ASC_Treach_s5_l10,"SC(400, 5)",reach_hard,5,5,0.394,0.0
2025-09-09_01:26:17_R_ur5e_N4_ASC_Treach_s2_l7,"SC(400, 5)",reach_hard,2,2,0.2,5.0
2025-09-09_00:37:21_R_ur5e_N4_ASC_Treach_s5_l3,"SC(400, 5)",reach_easy,3,5,0.0,4.0
2025-09-09_01:23:46_R_ur5e_N4_ASC_Treach_s1_l7,"SC(400, 5)",reach_hard,2,1,0.028,3.0
2025-09-09_00:05:12_R_ur5e_N4_ASC_Treach_s3_l1,"SC(400, 5)",reach_easy,1,3,0.0,16.0
2025-09-09_01:10:56_R_ur5e_N4_ASC_Treach_s1_l6,"SC(400, 5)",reach_hard,1,1,0.172,5.0
2025-09-09_00:40:27_R_ur5e_N4_ASC_Treach_s0_l4,"SC(400, 5)",reach_easy,4,0,0.0,11.0
2025-09-09_01:12:44_R_ur5e_N4_ASC_Treach_s2_l6,"SC(400, 5)",reach_hard,1,2,0.176,6.0
2025-09-09_01:02:25_R_ur5e_N4_ASC_Treach_s3_l5,"SC(400, 5)",reach_easy,5,3,0.086,7.0
2025-09-09_00:23:27_R_ur5e_N4_ASC_Treach_s5_l2,"SC(400, 5)",reach_easy,2,5,0.044,6.0
2025-09-09_00:55:02_R_ur5e_N4_ASC_Treach_s0_l5,"SC(400, 5)",reach_easy,5,0,0.182,7.0
2025-09-09_01:49:44_R_ur5e_N4_ASC_Treach_s1_l9,"SC(400, 5)",reach_hard,4,1,0.092,4.0
2025-09-08_23:59:02_R_ur5e_N4_ASC_Treach_s0_l1,"SC(400, 5)",reach_easy,1,0,0.0,12.0
2025-09-09_01:36:29_R_ur5e_N4_ASC_Treach_s1_l8,"SC(400, 5)",reach_hard,3,1,0.092,3.0
2025-09-09_01:54:05_R_ur5e_N4_ASC_Treach_s3_l9,"SC(400, 5)",reach_hard,4,3,0.206,3.0
2025-09-09_01:42:57_R_ur5e_N4_ASC_Treach_s4_l8,"SC(400, 5)",reach_hard,3,4,0.042,2.0
2025-09-09_02:03:14_R_ur5e_N4_ASC_Treach_s1_l10,"SC(400, 5)",reach_hard,5,1,0.158,5.0
2025-09-09_00:16:27_R_ur5e_N4_ASC_Treach_s2_l2,"SC(400, 5)",reach_easy,2,2,0.0,8.0
2025-09-09_00:57:10_R_ur5e_N4_ASC_Treach_s1_l5,"SC(400, 5)",reach_easy,5,1,0.278,0.0
2025-09-09_00:21:01_R_ur5e_N4_ASC_Treach_s4_l2,"SC(400, 5)",reach_easy,2,4,0.0,10.0
2025-09-09_00:44:45_R_ur5e_N4_ASC_Treach_s2_l4,"SC(400, 5)",reach_easy,4,2,0.0,6.0
2025-09-09_01:51:48_R_ur5e_N4_ASC_Treach_s2_l9,"SC(400, 5)",reach_hard,4,2,0.148,1.0
2025-09-09_02:10:28_R_ur5e_N4_ASC_Treach_s4_l10,"SC(400, 5)",reach_hard,5,4,0.366,1.0
2025-09-09_01:06:47_R_ur5e_N4_ASC_Treach_s5_l5,"SC(400, 5)",reach_easy,5,5,0.166,10.0
2025-09-09_00:30:13_R_ur5e_N4_ASC_Treach_s2_l3,"SC(400, 5)",reach_easy,3,2,0.0,11.0
2025-09-09_01:30:24_R_ur5e_N4_ASC_Treach_s4_l7,"SC(400, 5)",reach_hard,2,4,0.08,3.0
2025-09-09_00:46:48_R_ur5e_N4_ASC_Treach_s3_l4,"SC(400, 5)",reach_easy,4,3,0.0,12.0
2025-09-09_01:19:43_R_ur5e_N4_ASC_Treach_s5_l6,"SC(400, 5)",reach_hard,1,5,0.156,2.0
2025-09-09_00:07:04_R_ur5e_N4_ASC_Treach_s4_l1,"SC(400, 5)",reach_easy,1,4,0.0,12.0
2025-09-09_00:09:43_R_ur5e_N4_ASC_Treach_s5_l1,"SC(400, 5)",reach_easy,1,5,0.0,8.0
2025-09-09_00:42:33_R_ur5e_N4_ASC_Treach_s1_l4,"SC(400, 5)",reach_easy,4,1,0.0,8.0
2025-09-09_01:09:02_R_ur5e_N4_ASC_Treach_s0_l6,"SC(400, 5)",reach_hard,1,0,0.264,3.0
2025-09-09_00:25:35_R_ur5e_N4_ASC_Treach_s0_l3,"SC(400, 5)",reach_easy,3,0,0.0,12.0
2025-09-09_00:13:55_R_ur5e_N4_ASC_Treach_s1_l2,"SC(400, 5)",reach_easy,2,1,0.0,11.0
2025-09-09_00:59:48_R_ur5e_N4_ASC_Treach_s2_l5,"SC(400, 5)",reach_easy,5,2,0.08,9.0
2025-09-09_02:00:58_R_ur5e_N4_ASC_Treach_s0_l10,"SC(400, 5)",reach_hard,5,0,0.312,0.0
2025-09-09_01:04:35_R_ur5e_N4_ASC_Treach_s4_l5,"SC(400, 5)",reach_easy,5,4,0.248,5.0
2025-09-09_12:24:57_R_ur5e_N4_ASD_Treach_s5_l8,"SD(400, 5)",reach_hard,3,5,0.622,18.0
2025-09-09_10:57:38_R_ur5e_N4_ASD_Treach_s3_l1,"SD(400, 5)",reach_easy,1,3,0.0,38.0
2025-09-09_12:09:28_R_ur5e_N4_ASD_Treach_s4_l7,"SD(400, 5)",reach_hard,2,4,0.39,18.0
2025-09-09_12:29:11_R_ur5e_N4_ASD_Treach_s3_l9,"SD(400, 5)",reach_hard,4,3,0.508,19.0
2025-09-09_11:58:21_R_ur5e_N4_ASD_Treach_s4_l6,"SD(400, 5)",reach_hard,1,4,0.898,11.0
2025-09-09_11:01:47_R_ur5e_N4_ASD_Treach_s4_l1,"SD(400, 5)",reach_easy,1,4,0.0,42.0
2025-09-09_12:45:47_R_ur5e_N4_ASD_Treach_s5_l10,"SD(400, 5)",reach_hard,5,5,0.258,11.0
2025-09-09_11:23:29_R_ur5e_N4_ASD_Treach_s4_l3,"SD(400, 5)",reach_easy,3,4,0.0,40.0
2025-09-09_11:30:33_R_ur5e_N4_ASD_Treach_s3_l4,"SD(400, 5)",reach_easy,4,3,0.0,33.0
2025-09-09_11:09:03_R_ur5e_N4_ASD_Treach_s3_l2,"SD(400, 5)",reach_easy,2,3,0.0,33.0
2025-09-09_12:12:56_R_ur5e_N4_ASD_Treach_s5_l7,"SD(400, 5)",reach_hard,2,5,0.738,10.0
2025-09-09_12:16:37_R_ur5e_N4_ASD_Treach_s3_l8,"SD(400, 5)",reach_hard,3,3,0.532,19.0
2025-09-09_11:41:25_R_ur5e_N4_ASD_Treach_s3_l5,"SD(400, 5)",reach_easy,5,3,0.06,33.0
2025-09-09_11:26:57_R_ur5e_N4_ASD_Treach_s5_l3,"SD(400, 5)",reach_easy,3,5,0.0,38.0
2025-09-09_11:16:17_R_ur5e_N4_ASD_Treach_s5_l2,"SD(400, 5)",reach_easy,2,5,0.0,37.0
2025-09-09_12:33:16_R_ur5e_N4_ASD_Treach_s4_l9,"SD(400, 5)",reach_hard,4,4,0.71,10.0
2025-09-09_11:37:56_R_ur5e_N4_ASD_Treach_s5_l4,"SD(400, 5)",reach_easy,4,5,0.0,37.0
2025-09-09_12:37:11_R_ur5e_N4_ASD_Treach_s5_l9,"SD(400, 5)",reach_hard,4,5,0.252,12.0
2025-09-09_11:12:31_R_ur5e_N4_ASD_Treach_s4_l2,"SD(400, 5)",reach_easy,2,4,0.0,43.0
2025-09-09_12:41:44_R_ur5e_N4_ASD_Treach_s4_l10,"SD(400, 5)",reach_hard,5,4,0.738,13.0
2025-09-09_11:45:27_R_ur5e_N4_ASD_Treach_s4_l5,"SD(400, 5)",reach_easy,5,4,0.048,30.0
2025-09-09_12:02:15_R_ur5e_N4_ASD_Treach_s5_l6,"SD(400, 5)",reach_hard,1,5,0.47,14.0
2025-09-09_12:05:53_R_ur5e_N4_ASD_Treach_s3_l7,"SD(400, 5)",reach_hard,2,3,0.472,23.0
2025-09-09_11:55:05_R_ur5e_N4_ASD_Treach_s3_l6,"SD(400, 5)",reach_hard,1,3,0.626,18.0
2025-09-09_11:19:48_R_ur5e_N4_ASD_Treach_s3_l3,"SD(400, 5)",reach_easy,3,3,0.0,33.0
2025-09-09_11:49:26_R_ur5e_N4_ASD_Treach_s5_l5,"SD(400, 5)",reach_easy,5,5,0.028,22.0
2025-09-09_11:05:11_R_ur5e_N4_ASD_Treach_s5_l1,"SD(400, 5)",reach_easy,1,5,0.0,38.0
2025-09-09_11:34:11_R_ur5e_N4_ASD_Treach_s4_l4,"SD(400, 5)",reach_easy,4,4,0.0,38.0
2025-09-09_12:20:21_R_ur5e_N4_ASD_Treach_s4_l8,"SD(400, 5)",reach_hard,3,4,0.748,11.0
2025-09-07_03:45:03_R_ur5e_N4_ASD_Treach_s1_l8,"SD(400, 5)",reach_hard,3,1,0.614,12.0
2025-09-07_03:30:19_R_ur5e_N4_ASD_Treach_s0_l7,"SD(400, 5)",reach_hard,2,0,0.428,20.0
2025-09-07_02:28:10_R_ur5e_N4_ASD_Treach_s1_l1,"SD(400, 5)",reach_easy,1,1,0.0,32.0
2025-09-07_03:19:16_R_ur5e_N4_ASD_Treach_s0_l6,"SD(400, 5)",reach_hard,1,0,0.784,19.0
2025-09-07_03:23:04_R_ur5e_N4_ASD_Treach_s1_l6,"SD(400, 5)",reach_hard,1,1,0.688,13.0
2025-09-07_02:56:29_R_ur5e_N4_ASD_Treach_s0_l4,"SD(400, 5)",reach_easy,4,0,0.0,38.0
2025-09-07_02:38:38_R_ur5e_N4_ASD_Treach_s1_l2,"SD(400, 5)",reach_easy,2,1,0.0,34.0
2025-09-07_02:31:37_R_ur5e_N4_ASD_Treach_s2_l1,"SD(400, 5)",reach_easy,1,2,0.0,49.0
2025-09-07_02:35:06_R_ur5e_N4_ASD_Treach_s0_l2,"SD(400, 5)",reach_easy,2,0,0.0,37.0
2025-09-07_03:15:20_R_ur5e_N4_ASD_Treach_s2_l5,"SD(400, 5)",reach_easy,5,2,0.0,38.0
2025-09-07_03:56:34_R_ur5e_N4_ASD_Treach_s1_l9,"SD(400, 5)",reach_hard,4,1,0.614,12.0
2025-09-07_03:38:09_R_ur5e_N4_ASD_Treach_s2_l7,"SD(400, 5)",reach_hard,2,2,0.644,13.0
2025-09-07_04:00:39_R_ur5e_N4_ASD_Treach_s2_l9,"SD(400, 5)",reach_hard,4,2,0.238,12.0
2025-09-07_04:12:27_R_ur5e_N4_ASD_Treach_s2_l10,"SD(400, 5)",reach_hard,5,2,0.156,8.0
2025-09-07_02:42:10_R_ur5e_N4_ASD_Treach_s2_l2,"SD(400, 5)",reach_easy,2,2,0.0,51.0
2025-09-07_02:49:28_R_ur5e_N4_ASD_Treach_s1_l3,"SD(400, 5)",reach_easy,3,1,0.0,34.0
2025-09-07_03:11:29_R_ur5e_N4_ASD_Treach_s1_l5,"SD(400, 5)",reach_easy,5,1,0.238,29.0
2025-09-07_03:33:47_R_ur5e_N4_ASD_Treach_s1_l7,"SD(400, 5)",reach_hard,2,1,0.916,5.0
2025-09-07_03:04:08_R_ur5e_N4_ASD_Treach_s2_l4,"SD(400, 5)",reach_easy,4,2,0.0,45.0
2025-09-07_04:08:24_R_ur5e_N4_ASD_Treach_s1_l10,"SD(400, 5)",reach_hard,5,1,0.526,11.0
2025-09-07_03:00:32_R_ur5e_N4_ASD_Treach_s1_l4,"SD(400, 5)",reach_easy,4,1,0.058,33.0
2025-09-07_03:07:37_R_ur5e_N4_ASD_Treach_s0_l5,"SD(400, 5)",reach_easy,5,0,0.0,36.0
2025-09-07_03:26:38_R_ur5e_N4_ASD_Treach_s2_l6,"SD(400, 5)",reach_hard,1,2,0.574,24.0
2025-09-07_03:52:48_R_ur5e_N4_ASD_Treach_s0_l9,"SD(400, 5)",reach_hard,4,0,0.406,13.0
2025-09-07_02:24:49_R_ur5e_N4_ASD_Treach_s0_l1,"SD(400, 5)",reach_easy,1,0,0.0,47.0
2025-09-07_02:53:00_R_ur5e_N4_ASD_Treach_s2_l3,"SD(400, 5)",reach_easy,3,2,0.0,49.0
2025-09-07_03:48:58_R_ur5e_N4_ASD_Treach_s2_l8,"SD(400, 5)",reach_hard,3,2,0.63,12.0
2025-09-07_03:41:35_R_ur5e_N4_ASD_Treach_s0_l8,"SD(400, 5)",reach_hard,3,0,0.308,13.0
2025-09-07_02:45:56_R_ur5e_N4_ASD_Treach_s0_l3,"SD(400, 5)",reach_easy,3,0,0.0,38.0
2025-09-07_04:04:32_R_ur5e_N4_ASD_Treach_s0_l10,"SD(400, 5)",reach_hard,5,0,0.356,14.0
2025-09-09_18:37:56_R_ur5e_N4_ASD_Treach_s3_l10,"SD(400, 5)",reach_hard,5,3,0.48,13.0
2025-09-09_09:58:44_R_ur5e_N4_ACC_Treach_s1_l3,CC(1000),reach_easy,3,1,0.272,1.0
2025-09-09_09:52:35_R_ur5e_N4_ACC_Treach_s4_l2,CC(1000),reach_easy,2,4,0.0,0.0
2025-09-09_10:13:28_R_ur5e_N4_ACC_Treach_s0_l4,CC(1000),reach_easy,4,0,0.074,1.0
2025-09-09_15:45:07_R_ur5e_N4_ACC_Treach_s1_l10,CC(1000),reach_hard,5,1,0.35,0.0
2025-09-09_12:27:13_R_ur5e_N4_ACC_Treach_s2_l7,CC(1000),reach_hard,2,2,0.0,0.0
2025-09-09_10:41:41_R_ur5e_N4_ACC_Treach_s4_l5,CC(1000),reach_easy,5,4,0.248,0.0
2025-09-09_10:09:40_R_ur5e_N4_ACC_Treach_s4_l3,CC(1000),reach_easy,3,4,0.0,0.0
2025-09-09_10:26:00_R_ur5e_N4_ACC_Treach_s4_l4,CC(1000),reach_easy,4,4,0.134,0.0
2025-09-09_10:15:34_R_ur5e_N4_ACC_Treach_s1_l4,CC(1000),reach_easy,4,1,0.354,1.0
2025-09-09_09:41:38_R_ur5e_N4_ACC_Treach_s1_l2,CC(1000),reach_easy,2,1,0.272,1.0
2025-09-09_11:10:17_R_ur5e_N4_ACC_Treach_s2_l6,CC(1000),reach_hard,1,2,0.0,0.0
2025-09-09_13:46:33_R_ur5e_N4_ACC_Treach_s2_l8,CC(1000),reach_hard,3,2,0.0,0.0
2025-09-09_12:43:19_R_ur5e_N4_ACC_Treach_s3_l7,CC(1000),reach_hard,2,3,0.0,0.0
2025-09-09_14:02:47_R_ur5e_N4_ACC_Treach_s3_l8,CC(1000),reach_hard,3,3,0.0,0.0
2025-09-09_15:09:09_R_ur5e_N4_ACC_Treach_s3_l9,CC(1000),reach_hard,4,3,0.276,0.0
2025-09-09_10:24:05_R_ur5e_N4_ACC_Treach_s3_l4,CC(1000),reach_easy,4,3,0.162,2.0
2025-09-09_13:09:51_R_ur5e_N4_ACC_Treach_s5_l7,CC(1000),reach_hard,2,5,0.0,0.0
2025-09-09_09:34:26_R_ur5e_N4_ACC_Treach_s3_l1,CC(1000),reach_easy,1,3,0.0,1.0
2025-09-09_16:05:20_R_ur5e_N4_ACC_Treach_s4_l10,CC(1000),reach_hard,5,4,0.35,0.0
2025-09-09_10:17:45_R_ur5e_N4_ACC_Treach_s2_l4,CC(1000),reach_easy,4,2,0.276,1.0
2025-09-09_09:37:49_R_ur5e_N4_ACC_Treach_s5_l1,CC(1000),reach_easy,1,5,0.0,2.0
2025-09-09_11:01:41_R_ur5e_N4_ACC_Treach_s1_l6,CC(1000),reach_hard,1,1,0.0,0.0
2025-09-09_09:39:26_R_ur5e_N4_ACC_Treach_s0_l2,CC(1000),reach_easy,2,0,0.0,1.0
2025-09-09_09:43:34_R_ur5e_N4_ACC_Treach_s2_l2,CC(1000),reach_easy,2,2,0.0,0.0
2025-09-09_16:00:04_R_ur5e_N4_ACC_Treach_s3_l10,CC(1000),reach_hard,5,3,0.35,0.0
2025-09-09_12:17:02_R_ur5e_N4_ACC_Treach_s1_l7,CC(1000),reach_hard,2,1,0.0,0.0
2025-09-09_10:46:09_R_ur5e_N4_ACC_Treach_s0_l6,CC(1000),reach_hard,1,0,0.0,0.0
2025-09-09_09:22:18_R_ur5e_N4_ACC_Treach_s0_l1,CC(1000),reach_easy,1,0,0.0,3.0
2025-09-09_14:12:25_R_ur5e_N4_ACC_Treach_s4_l8,CC(1000),reach_hard,3,4,0.0,0.0
2025-09-09_10:32:03_R_ur5e_N4_ACC_Treach_s1_l5,CC(1000),reach_easy,5,1,0.292,1.0
2025-09-09_13:20:09_R_ur5e_N4_ACC_Treach_s0_l8,CC(1000),reach_hard,3,0,0.0,0.0
2025-09-09_10:11:32_R_ur5e_N4_ACC_Treach_s5_l3,CC(1000),reach_easy,3,5,0.0,1.0
2025-09-09_13:36:23_R_ur5e_N4_ACC_Treach_s1_l8,CC(1000),reach_hard,3,1,0.0,0.0
2025-09-09_10:43:44_R_ur5e_N4_ACC_Treach_s5_l5,CC(1000),reach_easy,5,5,0.348,0.0
2025-09-09_15:17:19_R_ur5e_N4_ACC_Treach_s4_l9,CC(1000),reach_hard,4,4,0.276,0.0
2025-09-09_12:53:22_R_ur5e_N4_ACC_Treach_s4_l7,CC(1000),reach_hard,2,4,0.0,0.0
2025-09-09_15:35:57_R_ur5e_N4_ACC_Treach_s0_l10,CC(1000),reach_hard,5,0,0.35,0.0
2025-09-09_10:29:52_R_ur5e_N4_ACC_Treach_s0_l5,CC(1000),reach_easy,5,0,0.428,2.0
2025-09-09_14:57:49_R_ur5e_N4_ACC_Treach_s2_l9,CC(1000),reach_hard,4,2,0.276,0.0
2025-09-09_10:39:31_R_ur5e_N4_ACC_Treach_s3_l5,CC(1000),reach_easy,5,3,0.3,2.0
2025-09-09_14:39:22_R_ur5e_N4_ACC_Treach_s0_l9,CC(1000),reach_hard,4,0,0.276,0.0
2025-09-09_16:15:01_R_ur5e_N4_ACC_Treach_s5_l10,CC(1000),reach_hard,5,5,0.35,0.0
2025-09-09_15:29:00_R_ur5e_N4_ACC_Treach_s5_l9,CC(1000),reach_hard,4,5,0.276,0.0
2025-09-09_09:54:27_R_ur5e_N4_ACC_Treach_s5_l2,CC(1000),reach_easy,2,5,0.0,1.0
2025-09-09_09:24:14_R_ur5e_N4_ACC_Treach_s1_l1,CC(1000),reach_easy,1,1,0.0,2.0
2025-09-09_11:35:13_R_ur5e_N4_ACC_Treach_s4_l6,CC(1000),reach_hard,1,4,0.0,0.0
2025-09-09_09:26:06_R_ur5e_N4_ACC_Treach_s2_l1,CC(1000),reach_easy,1,2,0.0,2.0
2025-09-09_09:36:05_R_ur5e_N4_ACC_Treach_s4_l1,CC(1000),reach_easy,1,4,0.0,1.0
2025-09-09_09:56:26_R_ur5e_N4_ACC_Treach_s0_l3,CC(1000),reach_easy,3,0,0.0,1.0
2025-09-09_10:34:10_R_ur5e_N4_ACC_Treach_s2_l5,CC(1000),reach_easy,5,2,0.35,1.0
2025-09-09_10:07:41_R_ur5e_N4_ACC_Treach_s3_l3,CC(1000),reach_easy,3,3,0.0,2.0
2025-09-09_14:50:28_R_ur5e_N4_ACC_Treach_s1_l9,CC(1000),reach_hard,4,1,0.276,0.0
2025-09-09_10:27:53_R_ur5e_N4_ACC_Treach_s5_l4,CC(1000),reach_easy,4,5,0.03,2.0
2025-09-09_10:00:42_R_ur5e_N4_ACC_Treach_s2_l3,CC(1000),reach_easy,3,2,0.0,0.0
2025-09-09_12:00:50_R_ur5e_N4_ACC_Treach_s0_l7,CC(1000),reach_hard,2,0,0.0,0.0
2025-09-09_14:28:59_R_ur5e_N4_ACC_Treach_s5_l8,CC(1000),reach_hard,3,5,0.0,0.0
2025-09-09_09:50:40_R_ur5e_N4_ACC_Treach_s3_l2,CC(1000),reach_easy,2,3,0.0,2.0
2025-09-09_11:26:15_R_ur5e_N4_ACC_Treach_s3_l6,CC(1000),reach_hard,1,3,0.0,0.0
2025-09-09_11:51:47_R_ur5e_N4_ACC_Treach_s5_l6,CC(1000),reach_hard,1,5,0.0,0.0
2025-09-09_15:50:39_R_ur5e_N4_ACC_Treach_s2_l10,CC(1000),reach_hard,5,2,0.35,0.0
2025-09-09_06:38:11_R_ur5e_N4_ACC_Treach_s0_l10,CC(500),reach_hard,5,0,0.35,0.0
