alg,task_type,task_level,n_arms,wsteps,tplanning_moaw,ctrl_freq_moaw,sim_clocktime,sim_physics_time
"SC(400, 5)",bin,1,4,500,0.04843562793731689,20.645959236745167,57.801676511764526,4.150000216439366
"SC(400, 5)",bin,3,4,500,0.05572369480133057,17.945687262218694,62.44890570640564,4.150000216439366
"SC(400, 5)",bin,2,4,500,0.05695060300827026,17.559076588790145,63.78815698623657,4.150000216439366
"SC(400, 5)",bin,2,4,500,0.04453827381134033,22.452598954236528,60.463146686553955,4.150000216439366
"SC(400, 5)",bin,1,4,500,0.042211949348449705,23.68997441329315,56.153374671936035,4.150000216439366
"SC(400, 5)",bin,4,4,500,0.05807212781906128,17.219964853290005,62.59201788902283,4.150000216439366
"SC(400, 5)",bin,4,4,500,0.04721253824234009,21.180814191074404,59.06570839881897,4.150000216439366
"SC(400, 5)",bin,5,4,500,0.05333760929107666,18.74849685411939,59.55051231384277,4.150000216439366
"SC(400, 5)",bin,3,4,500,0.058537320137023924,17.08311890020254,64.80069017410278,4.150000216439366
"SC(400, 5)",bin,4,4,500,0.0446401309967041,22.40136795462882,56.87819957733154,4.150000216439366
"SC(400, 5)",bin,2,4,500,0.05850599718093872,17.092264864870987,62.17429256439209,4.150000216439366
"SC(400, 5)",bin,2,4,500,0.056828551292419434,17.596788537760837,62.053213596343994,4.150000216439366
"SC(400, 5)",bin,1,4,500,0.05965767812728882,16.76230170853023,64.461101770401,4.150000216439366
"SC(400, 5)",bin,4,4,500,0.043707660675048825,22.87928442189232,57.87056088447571,4.150000216439366
"SC(400, 5)",bin,5,4,500,0.05793868923187256,17.259624151971522,64.63922238349915,4.150000216439366
"SC(400, 5)",bin,3,4,500,0.0597438383102417,16.73812778494637,62.75816512107849,4.150000216439366
"SC(400, 5)",bin,2,4,500,0.04062575197219848,24.614928990959537,57.52492904663086,4.150000216439366
"SC(400, 5)",bin,5,4,500,0.04396740818023682,22.744119823953966,57.64665746688843,4.150000216439366
"SC(400, 5)",bin,5,4,500,0.058417535781860354,17.118147600989996,64.35231971740723,4.150000216439366
"SC(400, 5)",bin,3,4,500,0.05601089715957642,17.85366867363284,61.46359348297119,4.150000216439366
"SD(400, 5)",bin,2,4,500,0.07322875595092773,13.655837614804257,169.90453720092773,4.150000216439366
"SD(400, 5)",bin,3,4,500,0.05889504146575928,16.979358110841734,163.0014317035675,4.150000216439366
"SD(400, 5)",bin,3,4,500,0.057114627838134764,17.508649497534005,161.83276653289795,4.150000216439366
"SD(400, 5)",bin,5,4,500,0.07778470134735108,12.855998450575198,169.6943018436432,4.150000216439366
"SD(400, 5)",bin,4,4,500,0.05729868650436401,17.452407044685703,160.92895984649658,4.150000216439366
"SD(400, 5)",bin,4,4,500,0.05708318281173706,17.518294368729325,162.97014951705933,4.150000216439366
"SD(400, 5)",bin,3,4,500,0.0572057204246521,17.480769275812886,171.7209596633911,4.150000216439366
"SD(400, 5)",bin,4,4,500,0.0683034462928772,14.64054969806526,166.77619409561157,4.150000216439366
"SD(400, 5)",bin,5,4,500,0.06614988803863525,15.117183560702987,166.76304650306702,4.150000216439366
"SD(400, 5)",bin,2,4,500,0.08202024173736572,12.19211232273695,172.62071585655212,4.150000216439366
"SD(400, 5)",bin,1,4,500,0.056825321674346924,17.59778863603754,168.46724677085876,4.150000216439366
"SD(400, 5)",bin,5,4,500,0.057020168781280516,17.537654155950094,163.81175303459167,4.150000216439366
"SD(400, 5)",bin,2,4,500,0.056502507209777834,17.698329673890093,161.4540090560913,4.150000216439366
"SD(400, 5)",bin,1,4,500,0.05814118957519531,17.199510490006013,162.30575394630432,4.150000216439366
"SD(400, 5)",bin,1,4,500,0.056605891227722166,17.666005751540222,166.55160307884216,4.150000216439366
"SD(400, 5)",bin,5,4,500,0.05552593994140625,18.00960057687002,158.6457211971283,4.150000216439366
"SD(400, 5)",bin,4,4,500,0.05350318670272827,18.690475495527956,154.95211100578308,4.150000216439366
"SD(400, 5)",bin,3,4,500,0.05600372123718262,17.85595631698968,158.2497091293335,4.150000216439366
"SD(400, 5)",bin,2,4,500,0.05317543888092041,18.805674594230844,161.607088804245,4.150000216439366
"SD(400, 5)",bin,2,4,500,0.053671791553497314,18.631761136634516,158.819721698761,4.150000216439366
"SD(400, 5)",bin,1,4,500,0.05317160320281982,18.80703119267556,156.6637613773346,4.150000216439366
"SD(400, 5)",bin,3,4,500,0.053118370056152345,18.82587886154795,159.45090198516846,4.150000216439366
"SD(400, 5)",bin,1,4,500,0.05339040613174439,18.729956792844643,156.54002165794373,4.150000216439366
"SD(400, 5)",bin,3,4,500,0.05519087553024292,18.118937059659988,158.26971459388733,4.150000216439366
"SD(400, 5)",bin,1,4,500,0.053681887626647946,18.628257019479232,156.20971179008484,4.150000216439366
"SD(400, 5)",bin,5,4,500,0.054093722820281985,18.486433320966743,158.7843234539032,4.150000216439366
"SD(400, 5)",bin,4,4,500,0.053076694011688234,18.840661021196723,159.14709448814392,4.150000216439366
"SD(400, 5)",bin,5,4,500,0.05385046434402466,18.569942008512353,158.1066734790802,4.150000216439366
"SD(400, 5)",bin,4,4,500,0.05407411670684815,18.49313610467827,164.9696798324585,4.150000216439366
"SD(400, 5)",bin,2,4,500,0.0782820520401001,12.774320216947666,166.73201060295105,4.150000216439366
CC(1000),bin,3,4,500,0.05063877868652344,19.74771165375936,64.18509793281555,4.150000216439366
CC(1000),bin,4,4,500,0.04678710126876831,21.373412177332895,62.89542889595032,4.150000216439366
CC(1000),bin,4,4,500,0.04562649250030518,21.91709125993657,60.926151514053345,4.150000216439366
CC(1000),bin,5,4,500,0.046087014198303224,21.698086052986632,63.32605504989624,4.150000216439366
CC(1000),bin,4,4,500,0.02727458667755127,36.66416697060579,53.319034814834595,4.150000216439366
CC(1000),bin,1,4,500,0.014848633766174317,67.34626334969843,46.77016067504883,4.150000216439366
CC(1000),bin,4,4,500,0.005836379051208496,171.33911132672876,41.9842426776886,4.150000216439366
CC(1000),bin,3,4,500,0.005447707176208496,183.5634639775153,42.0472674369812,4.150000216439366
CC(1000),bin,2,4,500,0.03457990980148316,28.91852540220071,57.00321316719055,4.150000216439366
CC(1000),bin,3,4,500,0.027417431354522705,36.473146848420676,53.06815576553345,4.150000216439366
CC(1000),bin,3,4,500,0.05179919958114624,19.30531761274508,65.6417944431305,4.150000216439366
CC(1000),bin,2,4,500,0.006003634452819824,166.56577076079537,43.49470376968384,4.150000216439366
CC(1000),bin,1,4,500,0.005563425540924072,179.74537317774585,42.183807611465454,4.150000216439366
CC(1000),bin,4,4,500,0.04648917627334595,21.510383279760084,63.41650462150574,4.150000216439366
CC(1000),bin,2,4,500,0.027827826023101805,35.93525412908039,54.024365186691284,4.150000216439366
CC(1000),bin,1,4,500,0.005316431045532226,188.09611023552554,41.53437376022339,4.150000216439366
CC(1000),bin,2,4,500,0.03439382076263428,29.074990153068654,56.49292254447937,4.150000216439366
CC(1000),bin,5,4,500,0.04626062679290772,21.616654795375826,62.584415674209595,4.150000216439366
CC(1000),bin,5,4,500,0.026014724254608153,38.43976934804003,52.28258776664734,4.150000216439366
CC(1000),bin,5,4,500,0.046083162784576415,21.699899476836478,62.85337257385254,4.150000216439366
CC(1000),bin,3,4,500,0.05273646068572998,18.962212992624877,65.95308542251587,4.150000216439366
CC(1000),bin,5,4,500,0.027205638408660887,36.75708634286821,53.262572288513184,4.150000216439366
CC(1000),bin,1,4,500,0.004618255138397217,216.53199531697024,41.86586785316467,4.150000216439366
CC(1000),bin,2,4,500,0.0638483214378357,15.662118869853527,71.27245140075684,4.150000216439366
CC(1000),bin,2,4,500,0.005575242519378662,179.3643947369389,43.52869725227356,4.150000216439366
CC(1000),bin,5,4,500,0.00791979217529297,126.26593954316837,43.590123414993286,4.150000216439366
CC(1000),bin,3,4,500,0.007854758262634277,127.31136548874855,43.561540842056274,4.150000216439366
CC(1000),bin,4,4,500,0.005899116039276123,169.51692310204317,42.53591799736023,4.150000216439366
CC(1000),bin,1,4,500,0.005949767112731934,168.07380542006348,42.61312818527222,4.150000216439366
CC(1000),bin,1,4,500,0.04091034460067749,24.443695347983933,60.26091909408569,4.150000216439366
CC(500),bin,3,4,500,0.039259859561920164,25.471308638351402,63.924126625061035,4.150000216439366
CC(500),bin,5,4,500,0.033690882205963134,29.681621095187722,62.90090584754944,4.150000216439366
CC(500),bin,4,4,500,0.027901857376098634,35.839907950236416,59.10794281959534,4.150000216439366
CC(500),bin,1,4,500,0.005342396736145019,187.18190531120732,47.54163599014282,4.150000216439366
CC(500),bin,4,4,500,0.03321577501296997,30.1061769478365,61.577723026275635,4.150000216439366
CC(500),bin,1,4,500,0.01229331111907959,81.34504937794748,49.940455198287964,4.150000216439366
CC(500),bin,2,4,500,0.02708233976364136,36.92443151985421,57.79073190689087,4.150000216439366
CC(500),bin,2,4,500,0.02067214775085449,48.374267253322266,55.15175104141235,4.150000216439366
CC(500),bin,1,4,500,0.043484163284301755,22.99687804642686,66.31385326385498,4.150000216439366
CC(500),bin,1,4,500,0.005231420516967774,191.15267005521056,48.21556806564331,4.150000216439366
CC(500),bin,4,4,500,0.023867013454437255,41.89883254178516,57.10752201080322,4.150000216439366
CC(500),bin,1,4,500,0.018223431587219237,54.874406898277975,53.03045582771301,4.150000216439366
CC(500),bin,2,4,500,0.01880786895751953,53.16923476331391,53.006157875061035,4.150000216439366
CC(500),bin,2,4,500,0.023779860973358154,42.05239051314695,57.95105457305908,4.150000216439366
CC(500),bin,3,4,500,0.006644289016723633,150.5051928781253,48.134066343307495,4.150000216439366
CC(500),bin,4,4,500,0.022908947944641114,43.651066055781975,57.186309576034546,4.150000216439366
CC(500),bin,5,4,500,0.020112200260162354,49.72106418315504,55.2080819606781,4.150000216439366
CC(500),bin,5,4,500,0.02298450756072998,43.50756688424959,57.059839725494385,4.150000216439366
CC(500),bin,5,4,500,0.01974652910232544,50.641811268099545,55.83097505569458,4.150000216439366
CC(500),bin,2,4,500,0.017737136840820313,56.37888510272956,52.67741394042969,4.150000216439366
CC(500),bin,3,4,500,0.018965710163116455,52.726736378411445,55.45066213607788,4.150000216439366
CC(500),bin,5,4,500,0.027879886150360106,35.868152208615946,59.333200216293335,4.150000216439366
CC(500),bin,5,4,500,0.006585400581359863,151.85105107053388,48.236764669418335,4.150000216439366
CC(500),bin,3,4,500,0.02013119125366211,49.6741592387429,55.26476430892944,4.150000216439366
CC(500),bin,4,4,500,0.21167682886123657,4.7241826390716755,148.9760775566101,4.150000216439366
CC(500),bin,3,4,500,0.01774343729019165,56.35886573977341,53.03629231452942,4.150000216439366
CC(500),bin,2,4,500,0.027276388168334963,36.66174545649323,58.64037847518921,4.150000216439366
CC(500),bin,1,4,500,0.005181691646575928,192.98716870981738,46.98079586029053,4.150000216439366
CC(500),bin,3,4,500,0.03924265766143799,25.482473909575585,65.13795471191406,4.150000216439366
CC(500),bin,4,4,500,0.020414332866668702,48.985191263964346,54.9401650428772,4.150000216439366
"O(400, 1)",reach,10,4,500,0.01993608045578003,50.16031121152864,107.14538502693176,4.150000216439366
"O(400, 1)",reach,5,4,500,0.01930964708328247,51.787585536234914,111.87702417373657,4.150000216439366
"O(400, 1)",reach,10,4,500,0.024087997913360595,41.51445062378315,99.49434924125671,4.150000216439366
"O(400, 1)",reach,4,4,500,0.01836027145385742,54.46542566177059,103.72176742553711,4.150000216439366
"O(400, 1)",reach,7,4,500,0.01748612070083618,57.18821327546826,102.2492835521698,4.150000216439366
"O(400, 1)",reach,9,4,500,0.01915989351272583,52.19235688005306,103.87823367118835,4.150000216439366
"O(400, 1)",reach,2,4,500,0.019324615955352783,51.747470806684106,94.91671109199524,4.150000216439366
"O(400, 1)",reach,5,4,500,0.01742749357223511,57.38059783841585,105.65114569664001,4.150000216439366
"O(400, 1)",reach,5,4,500,0.019543720722198486,51.167329610075875,104.97027826309204,4.150000216439366
"O(400, 1)",reach,9,4,500,0.01791324758529663,55.82460663474611,94.3342969417572,4.150000216439366
"O(400, 1)",reach,4,4,500,0.016886748790740966,59.218030207703556,97.48458743095398,4.150000216439366
"O(400, 1)",reach,10,4,500,0.018583288192749025,53.81178990649179,101.60809850692749,4.150000216439366
"O(400, 1)",reach,1,4,500,0.01661581230163574,60.18363603575103,105.98316168785095,4.150000216439366
"O(400, 1)",reach,6,4,500,0.01592655038833618,62.78823572067123,100.0381989479065,4.150000216439366
"O(400, 1)",reach,7,4,500,0.018238787174224853,54.82820707580848,100.37454342842102,4.150000216439366
"O(400, 1)",reach,3,4,500,0.018052307605743407,55.39458011904508,104.74828767776489,4.150000216439366
"O(400, 1)",reach,1,4,500,0.016664391040802,60.00819337181572,100.46916699409485,4.150000216439366
"O(400, 1)",reach,3,4,500,0.030063936710357664,33.262443625870155,109.35168385505676,4.150000216439366
"O(400, 1)",reach,7,4,500,0.039866535186767575,25.08369476592784,110.79010057449341,4.150000216439366
"O(400, 1)",reach,8,4,500,0.031915490627288816,31.332747212883717,111.5177674293518,4.150000216439366
"O(400, 1)",reach,10,4,500,0.04352272367477417,22.97650320491319,125.8700258731842,4.150000216439366
"O(400, 1)",reach,2,4,500,0.030043363094329836,33.28522165977925,105.24380135536194,4.150000216439366
"O(400, 1)",reach,9,4,500,0.029976322650909423,33.35966227897744,116.14801144599915,4.150000216439366
"O(400, 1)",reach,6,4,500,0.02595056629180908,38.53480454935719,94.44863295555115,4.150000216439366
"O(400, 1)",reach,10,4,500,0.02946309232711792,33.94076863682082,119.62158465385437,4.150000216439366
"O(400, 1)",reach,1,4,500,0.02628825283050537,38.03980456394507,94.51382732391357,4.150000216439366
"O(400, 1)",reach,10,4,500,0.03469289350509643,28.824346976221474,121.74057531356812,4.150000216439366
"O(400, 1)",reach,5,4,500,0.0349553747177124,28.607903879608116,120.54384326934814,4.150000216439366
"O(400, 1)",reach,3,4,500,0.03152181100845337,31.724065591657308,108.98058700561523,4.150000216439366
"O(400, 1)",reach,3,4,500,0.029303372859954834,34.12576445650637,112.94501042366028,4.150000216439366
"O(400, 1)",reach,2,4,500,0.029955289840698243,33.38308543559365,109.35552525520325,4.150000216439366
"O(400, 1)",reach,4,4,500,0.03012326955795288,33.19692764678623,113.28113412857056,4.150000216439366
"O(400, 1)",reach,7,4,500,0.03167422389984131,31.57141286751497,103.96556448936462,4.150000216439366
"O(400, 1)",reach,4,4,500,0.031380098342895506,31.867331614860962,120.91382098197937,4.150000216439366
"O(400, 1)",reach,8,4,500,0.03014679765701294,33.171019070656534,112.43714547157288,4.150000216439366
"O(400, 1)",reach,6,4,500,0.026614174842834473,37.57396221770284,92.838632106781,4.150000216439366
"O(400, 1)",reach,1,4,500,0.026777138710021974,37.34528960802397,96.02032995223999,4.150000216439366
"O(400, 1)",reach,2,4,500,0.03144966983795166,31.79683618787175,106.31295561790466,4.150000216439366
"O(400, 1)",reach,5,4,500,0.04443182992935181,22.506387911324733,126.03636574745178,4.150000216439366
"O(400, 1)",reach,9,4,500,0.029691383838653565,33.679804398276495,115.59152150154114,4.150000216439366
"O(400, 1)",reach,7,4,500,0.02951418161392212,33.88201689211977,102.62512993812561,4.150000216439366
"O(400, 1)",reach,5,4,500,0.03201348352432251,31.236838041703322,120.27693033218384,4.150000216439366
"O(400, 1)",reach,9,4,500,0.03170263195037842,31.543122399591923,113.62778997421265,4.150000216439366
"O(400, 1)",reach,8,4,500,0.02991280937194824,33.4304941928251,108.30334758758545,4.150000216439366
"O(400, 1)",reach,4,4,500,0.03197598648071289,31.273468313578842,117.26559972763062,4.150000216439366
"O(400, 1)",reach,6,4,500,0.02575676488876343,38.8247516455864,92.96041560173035,4.150000216439366
"O(400, 1)",reach,1,4,500,0.026545886993408204,37.670619190397254,98.89121389389038,4.150000216439366
"O(400, 1)",reach,9,4,500,0.01820648431777954,54.925486027165064,96.61374163627625,4.150000216439366
"O(400, 1)",reach,3,4,500,0.017582404613494872,56.87504195145632,96.48217272758484,4.150000216439366
"O(400, 1)",reach,6,4,500,0.01615985870361328,61.881729187174386,98.84076642990112,4.150000216439366
"O(400, 1)",reach,6,4,500,0.01627708339691162,61.43606785167286,99.12959146499634,4.150000216439366
"O(400, 1)",reach,8,4,500,0.017262925624847412,57.9276086644693,97.458172082901,4.150000216439366
"O(400, 1)",reach,8,4,500,0.017778398036956786,56.24803752966118,97.49609160423279,4.150000216439366
"O(400, 1)",reach,7,4,500,0.019020680904388427,52.57435341177935,101.05623126029968,4.150000216439366
"O(400, 1)",reach,3,4,500,0.018065848350524903,55.3530606809807,109.84183359146118,4.150000216439366
"O(400, 1)",reach,1,4,500,0.017674350261688232,56.579166147207566,102.40479373931885,4.150000216439366
"O(400, 1)",reach,2,4,500,0.017877315521240233,55.93680990928919,104.5437560081482,4.150000216439366
"O(400, 1)",reach,4,4,500,0.018358232975006102,54.47147344526319,104.29855489730835,4.150000216439366
"O(400, 1)",reach,2,4,500,0.01756427192687988,56.933757582608784,97.11185932159424,4.150000216439366
"O(400, 1)",reach,8,4,500,0.01967194128036499,50.833823960125514,100.94288158416748,4.150000216439366
"O(400, 5)",reach,7,4,500,0.05625314903259277,17.776782583684433,152.36297035217285,4.150000216439366
"O(400, 5)",reach,2,4,500,0.05746602964401245,17.40158500934809,154.04113221168518,4.150000216439366
"O(400, 5)",reach,6,4,500,0.05253220939636231,19.03594026390306,155.1257438659668,4.150000216439366
"O(400, 5)",reach,3,4,500,0.058717593669891356,17.03067066443444,160.2645673751831,4.150000216439366
"O(400, 5)",reach,3,4,500,0.06019655418395996,16.612246557236677,161.05227613449097,4.150000216439366
"O(400, 5)",reach,8,4,500,0.05827474308013916,17.160092814562983,158.94050288200378,4.150000216439366
"O(400, 5)",reach,1,4,500,0.05143432092666626,19.442270880289726,144.86568021774292,4.150000216439366
"O(400, 5)",reach,7,4,500,0.057596247673034666,17.362242166830924,152.5742084980011,4.150000216439366
"O(400, 5)",reach,7,4,500,0.06056743288040161,16.51052310529046,156.861319065094,4.150000216439366
"O(400, 5)",reach,9,4,500,0.05863363838195801,17.055056237269206,163.04529786109924,4.150000216439366
"O(400, 5)",reach,4,4,500,0.05692874336242676,17.56581896834921,166.9042522907257,4.150000216439366
"O(400, 5)",reach,1,4,500,0.05144192886352539,19.43939549103969,145.34867668151855,4.150000216439366
"O(400, 5)",reach,8,4,500,0.06028811836242676,16.587016267258857,161.3462028503418,4.150000216439366
"O(400, 5)",reach,3,4,500,0.06269969511032104,15.949040872375617,163.28054237365723,4.150000216439366
"O(400, 5)",reach,2,4,500,0.05901037931442261,16.946171362019903,156.27958011627197,4.150000216439366
"O(400, 5)",reach,5,4,500,0.060163168907165526,16.621464895624847,170.91307878494263,4.150000216439366
"O(400, 5)",reach,6,4,500,0.05696327257156372,17.555171163027662,144.83813953399658,4.150000216439366
"O(400, 5)",reach,10,4,500,0.05891205263137817,16.974455231718963,173.07820749282837,4.150000216439366
"O(400, 5)",reach,1,4,500,0.07598731327056885,13.160091559485585,157.13249254226685,4.150000216439366
"O(400, 5)",reach,5,4,500,0.05981673622131348,16.71772923718441,182.05037713050842,4.150000216439366
"O(400, 5)",reach,9,4,500,0.06016365146636963,16.62133157856919,165.475515127182,4.150000216439366
"O(400, 5)",reach,4,4,500,0.06029875183105469,16.584091206428358,163.6869342327118,4.150000216439366
"O(400, 5)",reach,8,4,500,0.0619129900932312,16.15169932019367,162.37389087677002,4.150000216439366
"O(400, 5)",reach,10,4,500,0.06660627841949462,15.013599674521306,170.06143045425415,4.150000216439366
"O(400, 5)",reach,5,4,500,0.06462407732009888,15.474108745054187,170.50100827217102,4.150000216439366
"O(400, 5)",reach,10,4,500,0.05653980445861816,17.68665473068458,171.42627120018005,4.150000216439366
"O(400, 5)",reach,6,4,500,0.050878840923309326,19.65453579234086,145.88599944114685,4.150000216439366
"O(400, 5)",reach,2,4,500,0.05726684236526489,17.46211173337799,153.75303769111633,4.150000216439366
"O(400, 5)",reach,9,4,500,0.05884892416000366,16.992664084752196,166.03230381011963,4.150000216439366
"O(400, 5)",reach,4,4,500,0.05804789066314697,17.227154829845915,163.615149974823,4.150000216439366
"O(400, 5)",reach,1,4,500,0.07554648447036744,13.23688331774383,202.66704654693604,4.150000216439366
"O(400, 5)",reach,1,4,500,0.07205039644241333,13.8791741527648,199.80219888687134,4.150000216439366
"O(400, 5)",reach,6,4,500,0.07542957830429077,13.257398788123883,194.68499374389648,4.150000216439366
"O(400, 5)",reach,5,4,500,0.1314423861503601,7.607895970909079,244.71755623817444,4.150000216439366
"O(400, 5)",reach,5,4,500,0.0855240297317505,11.692620227748149,220.02530932426453,4.150000216439366
"O(400, 5)",reach,7,4,500,0.08599289751052856,11.62886737102404,203.8592348098755,4.150000216439366
"O(400, 5)",reach,4,4,500,0.08289907121658326,12.062861324313106,214.01332235336304,4.150000216439366
"O(400, 5)",reach,3,4,500,0.08074825096130371,12.384169168930004,204.90054845809937,4.150000216439366
"O(400, 5)",reach,5,4,500,0.08393027925491334,11.914651170917667,227.0238094329834,4.150000216439366
"O(400, 5)",reach,9,4,500,0.083272198677063,12.008809853551353,211.8566770553589,4.150000216439366
"O(400, 5)",reach,4,4,500,0.08496162843704223,11.77001922392547,213.83521580696106,4.150000216439366
"O(400, 5)",reach,3,4,500,0.08473013305664062,11.802176674637314,206.62429857254028,4.150000216439366
"O(400, 5)",reach,9,4,500,0.08057478952407837,12.410829812979745,222.3456768989563,4.150000216439366
"O(400, 5)",reach,3,4,500,0.08334148788452149,11.998825859523969,210.15769863128662,4.150000216439366
"O(400, 5)",reach,6,4,500,0.06888163042068482,14.51765868334767,190.16565942764282,4.150000216439366
"O(400, 5)",reach,10,4,500,0.08864958715438843,11.280368381845271,226.41311120986938,4.150000216439366
"O(400, 5)",reach,8,4,500,0.07968773698806762,12.548982287572542,215.0351812839508,4.150000216439366
"O(400, 5)",reach,9,4,500,0.08274220848083497,12.085730105108608,215.1668348312378,4.150000216439366
"O(400, 5)",reach,8,4,500,0.10569847869873047,9.460874104444521,219.59237599372864,4.150000216439366
"O(400, 5)",reach,7,4,500,0.08673204326629638,11.529764114165575,198.0371377468109,4.150000216439366
"O(400, 5)",reach,4,4,500,0.08242018890380859,12.132949624358245,214.59974884986877,4.150000216439366
"O(400, 5)",reach,10,4,500,0.1276187105178833,7.835841593618589,250.4830141067505,4.150000216439366
"O(400, 5)",reach,2,4,500,0.07849348926544189,12.739910142334152,196.00123834609985,4.150000216439366
"O(400, 5)",reach,1,4,500,0.06952910995483398,14.38246513797744,193.54803681373596,4.150000216439366
"O(400, 5)",reach,2,4,500,0.0816207332611084,12.251788976226848,202.15469193458557,4.150000216439366
"O(400, 5)",reach,6,4,500,0.06878618574142456,14.53780274660262,195.6686508655548,4.150000216439366
"O(400, 5)",reach,8,4,500,0.08143554162979126,12.279650629034114,205.56519293785095,4.150000216439366
"O(400, 5)",reach,2,4,500,0.08195655298233032,12.2015868604869,202.50179839134216,4.150000216439366
"O(400, 5)",reach,10,4,500,0.07895684051513673,12.665147104110519,222.61027789115906,4.150000216439366
"O(400, 5)",reach,7,4,500,0.0789515609741211,12.665994030539586,221.14731645584106,4.150000216439366
"O-(400, 5)",reach,2,4,500,0.06103223705291748,16.384783653480678,160.45521807670593,4.150000216439366
"O-(400, 5)",reach,4,4,500,0.06091324472427368,16.41679087243737,163.89147019386292,4.150000216439366
"O-(400, 5)",reach,10,4,500,0.060290260791778565,16.58642684352701,169.94873905181885,4.150000216439366
"O-(400, 5)",reach,5,4,500,0.06287609004974365,15.90429683539263,186.22871804237366,4.150000216439366
"O-(400, 5)",reach,10,4,500,0.06105095148086548,16.37976109698174,176.20796656608582,4.150000216439366
"O-(400, 5)",reach,4,4,500,0.05912123203277588,16.914397173685686,163.3600573539734,4.150000216439366
"O-(400, 5)",reach,3,4,500,0.06184081029891968,16.170551374833284,164.4936249256134,4.150000216439366
"O-(400, 5)",reach,6,4,500,0.0522405571937561,19.14221543026578,146.0635187625885,4.150000216439366
"O-(400, 5)",reach,9,4,500,0.05893962478637695,16.96651452438726,162.1431074142456,4.150000216439366
"O-(400, 5)",reach,1,4,500,0.05543909978866577,18.037810927883154,151.63873863220215,4.150000216439366
"O-(400, 5)",reach,5,4,500,0.061417855739593505,16.28191000740754,170.7053301334381,4.150000216439366
"O-(400, 5)",reach,10,4,500,0.05819744443893433,17.182885084400645,166.77635598182678,4.150000216439366
"O-(400, 5)",reach,6,4,500,0.05281078290939331,18.93552689259853,147.32617020606995,4.150000216439366
"O-(400, 5)",reach,1,4,500,0.05404527235031128,18.503006026469592,149.33734440803528,4.150000216439366
"O-(400, 5)",reach,8,4,500,0.05706008434295654,17.525385942115932,158.37956857681274,4.150000216439366
"O-(400, 5)",reach,3,4,500,0.057834664821624755,17.290668201920546,159.7179660797119,4.150000216439366
"O-(400, 5)",reach,6,4,500,0.05144792985916138,19.437128038727668,144.68210768699646,4.150000216439366
"O-(400, 5)",reach,4,4,500,0.06250105571746827,15.9997297408932,165.78288412094116,4.150000216439366
"O-(400, 5)",reach,3,4,500,0.05705563402175903,17.52675291661179,160.00864481925964,4.150000216439366
"O-(400, 5)",reach,7,4,500,0.059021656036376956,16.94293361378521,153.12951278686523,4.150000216439366
"O-(400, 5)",reach,9,4,500,0.060999064922332764,16.393693924214297,163.66336679458618,4.150000216439366
"O-(400, 5)",reach,1,4,500,0.053459639549255374,18.705700383158096,145.69475269317627,4.150000216439366
"O-(400, 5)",reach,8,4,500,0.06165654897689819,16.218877257867373,160.26790356636047,4.150000216439366
"O-(400, 5)",reach,7,4,500,0.05800922155380249,17.238638499441304,153.7837951183319,4.150000216439366
"O-(400, 5)",reach,9,4,500,0.06258257293701172,15.978889218992046,166.3651762008667,4.150000216439366
"O-(400, 5)",reach,5,4,500,0.06099976205825806,16.39350656884442,179.56869840621948,4.150000216439366
"O-(400, 5)",reach,2,4,500,0.05846341896057129,17.10471296032852,155.28075528144836,4.150000216439366
"O-(400, 5)",reach,7,4,500,0.05734376621246338,17.438687167754516,153.02316403388977,4.150000216439366
"O-(400, 5)",reach,8,4,500,0.05761075639724732,17.3578696503242,157.26605343818665,4.150000216439366
"O-(400, 5)",reach,10,4,500,0.05897899293899536,16.95518946948357,169.99825501441956,4.150000216439366
"O-(400, 5)",reach,7,4,500,0.06097335863113403,16.400605484923755,154.48217153549194,4.150000216439366
"O-(400, 5)",reach,4,4,500,0.0590714602470398,16.928648721699954,165.74918913841248,4.150000216439366
"O-(400, 5)",reach,4,4,500,0.0581285834312439,17.20324048809529,163.75856184959412,4.150000216439366
"O-(400, 5)",reach,4,4,500,0.06324270153045654,15.812101251215813,166.8483920097351,4.150000216439366
"O-(400, 5)",reach,2,4,500,0.05742777013778687,17.41317828640556,155.68441677093506,4.150000216439366
"O-(400, 5)",reach,10,4,500,0.06001195526123047,16.663346422342453,170.51452946662903,4.150000216439366
"O-(400, 5)",reach,5,4,500,0.061956433296203615,16.140373917574674,180.038400888443,4.150000216439366
"O-(400, 5)",reach,9,4,500,0.05807645606994629,17.218681504870357,161.70499563217163,4.150000216439366
"O-(400, 5)",reach,9,4,500,0.06453807640075683,15.494728937850294,166.56126236915588,4.150000216439366
"O-(400, 5)",reach,8,4,500,0.05659639072418213,17.668971240117024,157.51740026474,4.150000216439366
"O-(400, 5)",reach,10,4,500,0.06299130582809448,15.87520669485779,172.56381702423096,4.150000216439366
"O-(400, 5)",reach,3,4,500,0.05836118078231812,17.134677307676636,167.1525740623474,4.150000216439366
"O-(400, 5)",reach,1,4,500,0.05155574226379395,19.396481479857773,147.06091022491455,4.150000216439366
"O-(400, 5)",reach,1,4,500,0.05263847780227661,18.99750983978397,147.3860239982605,4.150000216439366
"O-(400, 5)",reach,9,4,500,0.059483049392700195,16.811512022494274,163.86833834648132,4.150000216439366
